Survey,Haul,Latitude,Longitude,DateTime,Length (mm),Weight (g),Age,Maturity,MaturityTable,Sex_index
199403,52,58.19783,-154.06033,4/6/1994,550,1044,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,450,614,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,470,850,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,450,570,,5,3,1
199403,52,58.19783,-154.06033,4/6/1994,460,708,,5,3,1
199403,52,58.19783,-154.06033,4/6/1994,470,784,,5,3,1
199403,52,58.19783,-154.06033,4/6/1994,450,710,,5,3,1
199403,52,58.19783,-154.06033,4/6/1994,450,568,,5,3,1
199403,52,58.19783,-154.06033,4/6/1994,480,810,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,500,950,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,570,1436,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,510,1100,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,480,950,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,460,698,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,450,684,,5,3,1
199403,52,58.19783,-154.06033,4/6/1994,530,1010,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,530,1086,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,480,752,,5,3,1
199403,52,58.19783,-154.06033,4/6/1994,490,826,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,420,570,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,440,648,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,550,1128,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,580,1280,,5,3,1
199403,52,58.19783,-154.06033,4/6/1994,550,1170,,5,3,1
199403,52,58.19783,-154.06033,4/6/1994,490,876,,5,3,1
199403,52,58.19783,-154.06033,4/6/1994,490,806,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,440,594,,5,3,1
199403,52,58.19783,-154.06033,4/6/1994,490,882,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,570,1304,,5,3,2
199403,52,58.19783,-154.06033,4/6/1994,470,810,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,480,932,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,500,890,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,530,942,,5,3,1
199403,52,58.19783,-154.06033,4/6/1994,540,1198,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,470,694,,5,3,1
199403,52,58.19783,-154.06033,4/6/1994,450,606,,5,3,1
199403,52,58.19783,-154.06033,4/6/1994,510,908,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,460,612,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,490,846,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,450,640,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,520,1046,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,480,670,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,510,1096,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,470,790,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,540,1154,,5,3,1
199403,52,58.19783,-154.06033,4/6/1994,460,778,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,520,954,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,450,600,,5,3,1
199403,52,58.19783,-154.06033,4/6/1994,420,486,,5,3,1
199403,52,58.19783,-154.06033,4/6/1994,530,1268,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,430,574,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,540,1272,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,450,616,,5,3,1
199403,52,58.19783,-154.06033,4/6/1994,470,736,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,450,638,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,540,1124,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,550,1128,,5,3,1
199403,52,58.19783,-154.06033,4/6/1994,540,1158,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,440,618,,5,3,1
199403,52,58.19783,-154.06033,4/6/1994,500,820,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,510,996,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,460,582,,5,3,1
199403,52,58.19783,-154.06033,4/6/1994,490,830,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,460,706,,5,3,1
199403,52,58.19783,-154.06033,4/6/1994,500,946,,5,3,1
199403,52,58.19783,-154.06033,4/6/1994,530,984,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,420,658,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,580,1166,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,460,710,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,500,926,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,470,664,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,480,882,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,490,948,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,470,774,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,480,848,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,500,848,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,540,992,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,450,696,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,520,1036,,4,3,1
199403,52,58.19783,-154.06033,4/6/1994,470,724,,5,3,1
199403,52,58.19783,-154.06033,4/6/1994,480,834,,5,3,1
199403,52,58.19783,-154.06033,4/6/1994,580,1230,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,460,742,7,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,510,882,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,560,1592,8,4,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,570,1562,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,530,1204,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,420,516,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,470,858,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,470,786,,5,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,440,654,,5,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,460,672,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,470,762,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,420,516,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,550,1334,,5,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,440,704,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,480,828,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,500,1058,8,4,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,580,1554,,4,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,490,924,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,590,1856,8,4,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,540,894,9,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,520,1294,9,4,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,550,1340,7,4,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,500,990,7,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,570,1564,10,4,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,480,794,,5,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,510,986,,5,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,530,1312,8,4,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,510,1028,,4,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,490,1156,,4,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,440,726,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,470,790,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,520,1074,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,480,1020,,4,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,520,1110,,4,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,440,642,5,5,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,430,504,5,5,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,540,1142,9,5,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,450,652,5,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,480,1008,,3,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,490,984,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,510,1160,,4,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,570,1456,,4,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,500,996,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,430,566,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,440,570,5,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,490,1096,,4,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,440,774,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,500,1012,,4,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,490,920,,4,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,510,1228,,4,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,530,954,14,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,520,926,6,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,540,1142,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,510,1068,,4,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,520,1000,,4,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,550,1382,9,4,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,500,858,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,440,550,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,490,844,6,5,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,550,1232,,4,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,520,1074,,4,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,490,798,,5,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,560,1600,,4,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,550,1176,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,450,580,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,460,702,,5,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,460,636,,5,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,500,1000,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,590,1880,,4,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,510,1028,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,540,1002,,5,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,460,788,,4,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,480,818,,4,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,470,888,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,490,862,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,470,678,,5,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,510,934,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,550,1326,,4,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,510,808,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,580,1472,,5,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,490,926,,5,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,550,758,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,540,1152,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,550,904,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,490,900,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,550,1270,,4,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,550,1244,,5,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,450,696,,5,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,500,826,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,460,682,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,500,1060,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,500,1058,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,580,1818,,4,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,570,1530,,5,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,530,1030,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,540,1006,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,520,886,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,540,1068,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,480,1052,,4,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,490,900,,5,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,480,998,,5,3,2
199403,53,58.1505,-154.032,4/7/1994 2:00,520,1198,,4,3,1
199403,53,58.1505,-154.032,4/7/1994 2:00,500,896,,4,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,490,898,,5,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,510,1012,9,4,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,600,1714,9,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,580,1906,,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,490,818,,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,570,1746,,3,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,580,1082,,5,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,430,610,,4,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,500,916,,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,470,750,,5,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,570,1250,,5,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,560,1412,,5,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,490,1126,,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,590,1884,7,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,540,1452,7,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,490,992,,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,510,1076,5,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,500,1088,,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,400,478,3,2,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,500,1244,,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,520,1118,,5,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,480,824,,5,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,540,1036,,5,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,480,760,5,4,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,530,1048,,3,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,560,1244,9,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,610,2036,9,4,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,620,1700,10,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,520,1178,7,4,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,450,618,,5,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,510,1036,,4,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,470,824,,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,580,1512,,3,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,490,966,,4,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,590,1582,9,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,490,712,,4,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,480,672,,5,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,500,884,,5,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,540,1112,,5,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,490,874,,4,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,500,1006,,4,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,500,918,,5,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,550,1314,7,3,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,500,822,,5,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,580,1788,9,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,340,260,3,2,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,580,1624,,3,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,480,896,,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,500,1104,,5,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,450,710,,4,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,630,1856,9,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,550,1300,,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,580,1562,9,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,490,864,6,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,590,1312,9,5,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,480,794,,4,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,480,704,,5,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,490,1058,,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,620,1756,9,5,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,640,2050,9,5,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,610,2228,7,3,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,620,1982,10,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,570,1358,,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,530,1114,,4,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,570,1864,,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,590,1828,,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,490,1038,,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,440,652,,4,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,550,1174,,5,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,510,1006,,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,540,1124,,5,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,500,1030,,5,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,480,782,,4,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,470,844,,4,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,490,836,,5,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,490,854,,4,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,570,1632,,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,550,1102,,5,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,510,1184,,3,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,520,1110,,5,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,510,946,,4,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,470,788,,4,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,580,1394,,5,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,540,1158,,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,540,1504,,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,450,724,,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,470,852,,4,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,500,1084,,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,450,778,,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,570,1446,,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,460,846,,4,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,490,888,,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,460,786,,3,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,570,1440,,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,530,1092,,5,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,530,1042,,5,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,530,838,,5,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,560,1280,,4,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,430,504,,4,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,530,994,,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,520,816,,5,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,520,1202,,4,3,2
199403,54,58.38567,-153.80867,4/7/1994 11:00,480,884,,4,3,1
199403,54,58.38567,-153.80867,4/7/1994 11:00,500,988,,4,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,550,1106,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,560,1056,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,460,580,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,430,516,,5,3,1
199403,55,57.9805,-154.00333,4/7/1994 19:00,450,592,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,510,856,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,620,1302,8,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,610,1404,9,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,570,1180,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,580,1290,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,500,1012,,3,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,500,562,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,470,658,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,470,614,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,450,590,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,440,636,,5,3,1
199403,55,57.9805,-154.00333,4/7/1994 19:00,450,648,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,450,656,,5,3,1
199403,55,57.9805,-154.00333,4/7/1994 19:00,450,576,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,580,1424,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,490,850,,2,3,1
199403,55,57.9805,-154.00333,4/7/1994 19:00,510,692,,4,3,1
199403,55,57.9805,-154.00333,4/7/1994 19:00,480,774,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,440,616,,4,3,1
199403,55,57.9805,-154.00333,4/7/1994 19:00,490,914,,4,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,500,778,,4,3,1
199403,55,57.9805,-154.00333,4/7/1994 19:00,480,698,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,480,718,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,480,746,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,520,1088,,4,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,560,1030,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,420,532,,4,3,1
199403,55,57.9805,-154.00333,4/7/1994 19:00,520,858,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,460,610,,5,3,1
199403,55,57.9805,-154.00333,4/7/1994 19:00,460,714,,5,3,1
199403,55,57.9805,-154.00333,4/7/1994 19:00,560,1100,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,500,826,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,550,1022,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,460,708,,4,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,420,532,,4,3,1
199403,55,57.9805,-154.00333,4/7/1994 19:00,480,796,,3,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,460,722,,4,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,470,692,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,500,800,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,470,746,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,470,760,,5,3,1
199403,55,57.9805,-154.00333,4/7/1994 19:00,420,546,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,480,758,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,430,644,,4,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,500,870,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,590,1040,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,510,878,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,510,870,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,430,576,,5,3,1
199403,55,57.9805,-154.00333,4/7/1994 19:00,480,748,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,480,834,,2,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,510,802,,4,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,470,680,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,480,788,,4,3,1
199403,55,57.9805,-154.00333,4/7/1994 19:00,500,780,,4,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,490,730,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,460,686,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,400,546,,2,3,1
199403,55,57.9805,-154.00333,4/7/1994 19:00,440,578,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,460,662,,5,3,1
199403,55,57.9805,-154.00333,4/7/1994 19:00,490,828,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,440,610,,4,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,480,882,,3,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,480,718,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,460,642,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,470,714,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,440,674,,3,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,500,752,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,500,782,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,460,652,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,490,716,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,430,664,,5,3,1
199403,55,57.9805,-154.00333,4/7/1994 19:00,480,792,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,420,476,,5,3,1
199403,55,57.9805,-154.00333,4/7/1994 19:00,470,644,,5,3,1
199403,55,57.9805,-154.00333,4/7/1994 19:00,490,724,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,530,1086,,5,3,2
199403,55,57.9805,-154.00333,4/7/1994 19:00,540,1058,,4,3,1
199403,55,57.9805,-154.00333,4/7/1994 19:00,490,864,,4,3,2
