"model","year","warming"
"BCC-CSM2-MR",1924,-0.0234291126148809
"BCC-CSM2-MR",1925,-0.0136070097756699
"BCC-CSM2-MR",1926,-0.00367553245201734
"BCC-CSM2-MR",1927,0.00630618119879021
"BCC-CSM2-MR",1928,0.0162794021536024
"BCC-CSM2-MR",1929,0.0261862709166193
"BCC-CSM2-MR",1930,0.0359702477780158
"BCC-CSM2-MR",1931,0.0455765493637639
"BCC-CSM2-MR",1932,0.0549525680511225
"BCC-CSM2-MR",1933,0.064048271000145
"BCC-CSM2-MR",1934,0.0728165757539508
"BCC-CSM2-MR",1935,0.081213699586554
"BCC-CSM2-MR",1936,0.0891994800249688
"BCC-CSM2-MR",1937,0.0967376642399128
"BCC-CSM2-MR",1938,0.103796165283525
"BCC-CSM2-MR",1939,0.110347283451255
"BCC-CSM2-MR",1940,0.116367891355261
"BCC-CSM2-MR",1941,0.121839581615391
"BCC-CSM2-MR",1942,0.126748776398655
"BCC-CSM2-MR",1943,0.13108679836587
"BCC-CSM2-MR",1944,0.134849902911875
"BCC-CSM2-MR",1945,0.138039271910807
"BCC-CSM2-MR",1946,0.140660969497649
"BCC-CSM2-MR",1947,0.142725860728251
"BCC-CSM2-MR",1948,0.144249494260744
"BCC-CSM2-MR",1949,0.145251950488149
"BCC-CSM2-MR",1950,0.145757656823259
"BCC-CSM2-MR",1951,0.145795172090742
"BCC-CSM2-MR",1952,0.145396942214411
"BCC-CSM2-MR",1953,0.144599029600127
"BCC-CSM2-MR",1954,0.143440818802956
"BCC-CSM2-MR",1955,0.141964701231676
"BCC-CSM2-MR",1956,0.140215741781556
"BCC-CSM2-MR",1957,0.138241330398362
"BCC-CSM2-MR",1958,0.136090821660579
"BCC-CSM2-MR",1959,0.133815165523698
"BCC-CSM2-MR",1960,0.131466532399051
"BCC-CSM2-MR",1961,0.129097935740965
"BCC-CSM2-MR",1962,0.126762855289511
"BCC-CSM2-MR",1963,0.124514864063211
"BCC-CSM2-MR",1964,0.122407262116795
"BCC-CSM2-MR",1965,0.120492719975158
"BCC-CSM2-MR",1966,0.118822934526923
"BCC-CSM2-MR",1967,0.117448300010702
"BCC-CSM2-MR",1968,0.116417596556731
"BCC-CSM2-MR",1969,0.115777698556556
"BCC-CSM2-MR",1970,0.11557330492696
"BCC-CSM2-MR",1971,0.115846693112592
"BCC-CSM2-MR",1972,0.116637498437342
"BCC-CSM2-MR",1973,0.117982520169384
"BCC-CSM2-MR",1974,0.119915555411576
"BCC-CSM2-MR",1975,0.122467261669482
"BCC-CSM2-MR",1976,0.125665048686387
"BCC-CSM2-MR",1977,0.12953299987064
"BCC-CSM2-MR",1978,0.134091823377336
"BCC-CSM2-MR",1979,0.139358832646881
"BCC-CSM2-MR",1980,0.145347955948748
"BCC-CSM2-MR",1981,0.152069774232411
"BCC-CSM2-MR",1982,0.159531586350977
"BCC-CSM2-MR",1983,0.167737500498191
"BCC-CSM2-MR",1984,0.176688550488332
"BCC-CSM2-MR",1985,0.186382835312457
"BCC-CSM2-MR",1986,0.196815680225232
"BCC-CSM2-MR",1987,0.207979817455389
"BCC-CSM2-MR",1988,0.219865584490781
"BCC-CSM2-MR",1989,0.232461137767294
"BCC-CSM2-MR",1990,0.245752679490061
"BCC-CSM2-MR",1991,0.259724695236064
"BCC-CSM2-MR",1992,0.274360199930107
"BCC-CSM2-MR",1993,0.289640989750762
"BCC-CSM2-MR",1994,0.305547897510099
"BCC-CSM2-MR",1995,0.322061049059748
"BCC-CSM2-MR",1996,0.339160118306517
"BCC-CSM2-MR",1997,0.356824578472001
"BCC-CSM2-MR",1998,0.375033947302656
"BCC-CSM2-MR",1999,0.393768024027417
"BCC-CSM2-MR",2000,0.413007115969627
"BCC-CSM2-MR",2001,0.432732252846032
"BCC-CSM2-MR",2002,0.452925386927795
"BCC-CSM2-MR",2003,0.473569577394709
"BCC-CSM2-MR",2004,0.494649157382641
"BCC-CSM2-MR",2005,0.516149882404382
"BCC-CSM2-MR",2006,0.538059059013094
"BCC-CSM2-MR",2007,0.560365652774691
"BCC-CSM2-MR",2008,0.583060374817606
"BCC-CSM2-MR",2009,0.606135746435225
"BCC-CSM2-MR",2010,0.629586141424369
"BCC-CSM2-MR",2011,0.653407806051847
"BCC-CSM2-MR",2012,0.677598856748428
"BCC-CSM2-MR",2013,0.702159255832612
"BCC-CSM2-MR",2014,0.727090765765696
"BCC-CSM2-MR",2015,0.75239688263066
"BCC-CSM2-MR",2016,0.778082749711481
"BCC-CSM2-MR",2017,0.804155052222393
"BCC-CSM2-MR",2018,0.830621894399515
"BCC-CSM2-MR",2019,0.857492660316746
"BCC-CSM2-MR",2020,0.884777859924558
"BCC-CSM2-MR",2021,0.912488961931822
"BCC-CSM2-MR",2022,0.940638215257149
"BCC-CSM2-MR",2023,0.969238460866492
"BCC-CSM2-MR",2024,0.998302935886891
"BCC-CSM2-MR",2025,1.02784507194264
"BCC-CSM2-MR",2026,1.05787828969861
"BCC-CSM2-MR",2027,1.08841579161677
"BCC-CSM2-MR",2028,1.11947035493517
"BCC-CSM2-MR",2029,1.15105412686498
"BCC-CSM2-MR",2030,1.18317842396971
"BCC-CSM2-MR",2031,1.21585353764341
"BCC-CSM2-MR",2032,1.24908854754013
"BCC-CSM2-MR",2033,1.28289114472816
"BCC-CSM2-MR",2034,1.31726746624804
"BCC-CSM2-MR",2035,1.35222194264608
"BCC-CSM2-MR",2036,1.38775715993438
"BCC-CSM2-MR",2037,1.42387373729652
"BCC-CSM2-MR",2038,1.46057022171584
"BCC-CSM2-MR",2039,1.49784300055144
"BCC-CSM2-MR",2040,1.53568623292809
"BCC-CSM2-MR",2041,1.57409180063976
"BCC-CSM2-MR",2042,1.61304927909673
"BCC-CSM2-MR",2043,1.65254592867013
"BCC-CSM2-MR",2044,1.69256670661271
"BCC-CSM2-MR",2045,1.73309429955548
"BCC-CSM2-MR",2046,1.77410917640397
"BCC-CSM2-MR",2047,1.81558966128214
"BCC-CSM2-MR",2048,1.85751202600095
"BCC-CSM2-MR",2049,1.8998506013609
"BCC-CSM2-MR",2050,1.94257790643748
"BCC-CSM2-MR",2051,1.98566479484402
"BCC-CSM2-MR",2052,2.02908061682111
"BCC-CSM2-MR",2053,2.0727933958654
"BCC-CSM2-MR",2054,2.11677001848414
"BCC-CSM2-MR",2055,2.16097643554771
"BCC-CSM2-MR",2056,2.20537787360867
"BCC-CSM2-MR",2057,2.24993905446592
"BCC-CSM2-MR",2058,2.29462442117572
"BCC-CSM2-MR",2059,2.33939836864725
"BCC-CSM2-MR",2060,2.38422547691162
"BCC-CSM2-MR",2061,2.4290707451176
"BCC-CSM2-MR",2062,2.47389982428683
"BCC-CSM2-MR",2063,2.518679246855
"BCC-CSM2-MR",2064,2.56337665103291
"BCC-CSM2-MR",2065,2.60796099804423
"BCC-CSM2-MR",2066,2.65240278033138
"BCC-CSM2-MR",2067,2.6966742188713
"BCC-CSM2-MR",2068,2.74074944780391
"BCC-CSM2-MR",2069,2.78460468465044
"BCC-CSM2-MR",2070,2.82821838448448
"BCC-CSM2-MR",2071,2.87157137651451
"BCC-CSM2-MR",2072,2.91464698164259
"BCC-CSM2-MR",2073,2.9574311096785
"BCC-CSM2-MR",2074,2.9999123350109
"BCC-CSM2-MR",2075,3.04208194966576
"BCC-CSM2-MR",2076,3.08393399281663
"BCC-CSM2-MR",2077,3.12546525594943
"BCC-CSM2-MR",2078,3.16667526302572
"BCC-CSM2-MR",2079,3.20756622513085
"BCC-CSM2-MR",2080,3.24814296923657
"BCC-CSM2-MR",2081,3.28841284084882
"BCC-CSM2-MR",2082,3.32838558045049
"BCC-CSM2-MR",2083,3.36807317378447
"BCC-CSM2-MR",2084,3.40748967615066
"BCC-CSM2-MR",2085,3.44665101101447
"BCC-CSM2-MR",2086,3.48557474333807
"BCC-CSM2-MR",2087,3.52427982815014
"BCC-CSM2-MR",2088,3.56278633496461
"BCC-CSM2-MR",2089,3.6011151487393
"BCC-CSM2-MR",2090,3.63928764813313
"BCC-CSM2-MR",2091,3.67732536187398
"BCC-CSM2-MR",2092,3.71524960408505
"BCC-CSM2-MR",2093,3.75308108943675
"BCC-CSM2-MR",2094,3.79083952899176
"BCC-CSM2-MR",2095,3.82854320759135
"BCC-CSM2-MR",2096,3.86620854359097
"BCC-CSM2-MR",2097,3.90384963169098
"BCC-CSM2-MR",2098,3.94147776952277
"BCC-CSM2-MR",2099,3.97910096854271
"CAMS-CSM1-0",1850,0.0987790756724252
"CAMS-CSM1-0",1851,0.0906866174186431
"CAMS-CSM1-0",1852,0.0825947147654065
"CAMS-CSM1-0",1853,0.0745043489322511
"CAMS-CSM1-0",1854,0.0664170390957443
"CAMS-CSM1-0",1855,0.0583348771930456
"CAMS-CSM1-0",1856,0.0502605633485389
"CAMS-CSM1-0",1857,0.0421974413772999
"CAMS-CSM1-0",1858,0.0341495337343119
"CAMS-CSM1-0",1859,0.0261215752137283
"CAMS-CSM1-0",1860,0.0181190446541153
"CAMS-CSM1-0",1861,0.0101481938769965
"CAMS-CSM1-0",1862,0.00221607307336755
"CAMS-CSM1-0",1863,-0.00566944814247647
"CAMS-CSM1-0",1864,-0.013499664771939
"CAMS-CSM1-0",1865,-0.0212650262893118
"CAMS-CSM1-0",1866,-0.0289551329928202
"CAMS-CSM1-0",1867,-0.03655873946358
"CAMS-CSM1-0",1868,-0.044063765672613
"CAMS-CSM1-0",1869,-0.0514573161923349
"CAMS-CSM1-0",1870,-0.0587257078757592
"CAMS-CSM1-0",1871,-0.0658545062663267
"CAMS-CSM1-0",1872,-0.0728285708947147
"CAMS-CSM1-0",1873,-0.0796321095079299
"CAMS-CSM1-0",1874,-0.0862487411618719
"CAMS-CSM1-0",1875,-0.0926615679932244
"CAMS-CSM1-0",1876,-0.0988532553712581
"CAMS-CSM1-0",1877,-0.104806120016282
"CAMS-CSM1-0",1878,-0.110502225561513
"CAMS-CSM1-0",1879,-0.115923484928842
"CAMS-CSM1-0",1880,-0.12105176878961
"CAMS-CSM1-0",1881,-0.125869019288839
"CAMS-CSM1-0",1882,-0.130357368127654
"CAMS-CSM1-0",1883,-0.134499258024078
"CAMS-CSM1-0",1884,-0.138277566508945
"CAMS-CSM1-0",1885,-0.141675730961359
"CAMS-CSM1-0",1886,-0.144677873748043
"CAMS-CSM1-0",1887,-0.147268926303502
"CAMS-CSM1-0",1888,-0.149434750973875
"CAMS-CSM1-0",1889,-0.15116225944629
"CAMS-CSM1-0",1890,-0.152439526598415
"CAMS-CSM1-0",1891,-0.153255898628532
"CAMS-CSM1-0",1892,-0.153602094366145
"CAMS-CSM1-0",1893,-0.15347029871471
"CAMS-CSM1-0",1894,-0.152854247242461
"CAMS-CSM1-0",1895,-0.151749301013286
"CAMS-CSM1-0",1896,-0.150152510835789
"CAMS-CSM1-0",1897,-0.148062670205453
"CAMS-CSM1-0",1898,-0.145480356319703
"CAMS-CSM1-0",1899,-0.142407958658377
"CAMS-CSM1-0",1900,-0.138849694741363
"CAMS-CSM1-0",1901,-0.134811612798831
"CAMS-CSM1-0",1902,-0.130301581217453
"CAMS-CSM1-0",1903,-0.125329264755609
"CAMS-CSM1-0",1904,-0.119906087651094
"CAMS-CSM1-0",1905,-0.11404518387452
"CAMS-CSM1-0",1906,-0.107761334909232
"CAMS-CSM1-0",1907,-0.101070895562076
"CAMS-CSM1-0",1908,-0.0939917084282338
"CAMS-CSM1-0",1909,-0.0865430077455397
"CAMS-CSM1-0",1910,-0.0787453134780949
"CAMS-CSM1-0",1911,-0.0706203165647477
"CAMS-CSM1-0",1912,-0.0621907563535574
"CAMS-CSM1-0",1913,-0.0534802913179876
"CAMS-CSM1-0",1914,-0.0445133642133743
"CAMS-CSM1-0",1915,-0.0353150628826842
"CAMS-CSM1-0",1916,-0.0259109779574727
"CAMS-CSM1-0",1917,-0.016327058723951
"CAMS-CSM1-0",1918,-0.00658946843367804
"CAMS-CSM1-0",1919,0.00327555966537625
"CAMS-CSM1-0",1920,0.013241864319672
"CAMS-CSM1-0",1921,0.023283495056459
"CAMS-CSM1-0",1922,0.0333748465840413
"CAMS-CSM1-0",1923,0.043490787681814
"CAMS-CSM1-0",1924,0.0536067835253571
"CAMS-CSM1-0",1925,0.0636990104727359
"CAMS-CSM1-0",1926,0.0737444624292098
"CAMS-CSM1-0",1927,0.0837210480078466
"CAMS-CSM1-0",1928,0.0936076778119945
"CAMS-CSM1-0",1929,0.103384341280912
"CAMS-CSM1-0",1930,0.113032172660376
"CAMS-CSM1-0",1931,0.122533505785261
"CAMS-CSM1-0",1932,0.131871917488223
"CAMS-CSM1-0",1933,0.141032259577522
"CAMS-CSM1-0",1934,0.150000679455231
"CAMS-CSM1-0",1935,0.158764629573492
"CAMS-CSM1-0",1936,0.167312866049837
"CAMS-CSM1-0",1937,0.175635436880898
"CAMS-CSM1-0",1938,0.183723660306243
"CAMS-CSM1-0",1939,0.191570093979101
"CAMS-CSM1-0",1940,0.199168495696954
"CAMS-CSM1-0",1941,0.206513776531579
"CAMS-CSM1-0",1942,0.213601947274061
"CAMS-CSM1-0",1943,0.22043005917432
"CAMS-CSM1-0",1944,0.226996140006665
"CAMS-CSM1-0",1945,0.233299126531674
"CAMS-CSM1-0",1946,0.239338794450181
"CAMS-CSM1-0",1947,0.245115686956813
"CAMS-CSM1-0",1948,0.250631042998541
"CAMS-CSM1-0",1949,0.255886726327692
"CAMS-CSM1-0",1950,0.260885156409464
"CAMS-CSM1-0",1951,0.265629242201321
"CAMS-CSM1-0",1952,0.270122319766019
"CAMS-CSM1-0",1953,0.27436809461279
"CAMS-CSM1-0",1954,0.278370589582342
"CAMS-CSM1-0",1955,0.282134099002399
"CAMS-CSM1-0",1956,0.285663149742346
"CAMS-CSM1-0",1957,0.288962469689283
"CAMS-CSM1-0",1958,0.292036964054921
"CAMS-CSM1-0",1959,0.294891699804366
"CAMS-CSM1-0",1960,0.297531898375692
"CAMS-CSM1-0",1961,0.299962936734426
"CAMS-CSM1-0",1962,0.302190356681565
"CAMS-CSM1-0",1963,0.304219882208685
"CAMS-CSM1-0",1964,0.306057444570943
"CAMS-CSM1-0",1965,0.3077092146296
"CAMS-CSM1-0",1966,0.309181641901672
"CAMS-CSM1-0",1967,0.310481499646983
"CAMS-CSM1-0",1968,0.311615935223385
"CAMS-CSM1-0",1969,0.312592524850567
"CAMS-CSM1-0",1970,0.313419331843189
"CAMS-CSM1-0",1971,0.314104967305369
"CAMS-CSM1-0",1972,0.314658652222541
"CAMS-CSM1-0",1973,0.315090279843716
"CAMS-CSM1-0",1974,0.315410477217738
"CAMS-CSM1-0",1975,0.315630664732245
"CAMS-CSM1-0",1976,0.315763112503325
"CAMS-CSM1-0",1977,0.315820992478054
"CAMS-CSM1-0",1978,0.315818425140736
"CAMS-CSM1-0",1979,0.315770519756803
"CAMS-CSM1-0",1980,0.315693407145429
"CAMS-CSM1-0",1981,0.315604264042508
"CAMS-CSM1-0",1982,0.315521328199024
"CAMS-CSM1-0",1983,0.315463903455064
"CAMS-CSM1-0",1984,0.315452354135896
"CAMS-CSM1-0",1985,0.315508088232442
"CAMS-CSM1-0",1986,0.315653528952797
"CAMS-CSM1-0",1987,0.315912074363039
"CAMS-CSM1-0",1988,0.316308044972567
"CAMS-CSM1-0",1989,0.31686661926054
"CAMS-CSM1-0",1990,0.31761375728365
"CAMS-CSM1-0",1991,0.318576112649998
"CAMS-CSM1-0",1992,0.319780933287625
"CAMS-CSM1-0",1993,0.321255951577477
"CAMS-CSM1-0",1994,0.323029264557576
"CAMS-CSM1-0",1995,0.325129205036561
"CAMS-CSM1-0",1996,0.32758420457869
"CAMS-CSM1-0",1997,0.330422649437325
"CAMS-CSM1-0",1998,0.333672730618951
"CAMS-CSM1-0",1999,0.337362289352775
"CAMS-CSM1-0",2000,0.341518659321543
"CAMS-CSM1-0",2001,0.346168507075764
"CAMS-CSM1-0",2002,0.351337672105408
"CAMS-CSM1-0",2003,0.357051008079584
"CAMS-CSM1-0",2004,0.363332226784934
"CAMS-CSM1-0",2005,0.370203746297482
"CAMS-CSM1-0",2006,0.377686544909675
"CAMS-CSM1-0",2007,0.385800022304869
"CAMS-CSM1-0",2008,0.394561869425364
"CAMS-CSM1-0",2009,0.40398794841747
"CAMS-CSM1-0",2010,0.414092183959223
"CAMS-CSM1-0",2011,0.424886467182799
"CAMS-CSM1-0",2012,0.436380573296545
"CAMS-CSM1-0",2013,0.448582093890822
"CAMS-CSM1-0",2014,0.461496384779299
"CAMS-CSM1-0",2015,0.475126530084428
"CAMS-CSM1-0",2016,0.489473323123041
"CAMS-CSM1-0",2017,0.50453526448841
"CAMS-CSM1-0",2018,0.520308577558963
"CAMS-CSM1-0",2019,0.536787241493646
"CAMS-CSM1-0",2020,0.553963041601433
"CAMS-CSM1-0",2021,0.571825636799082
"CAMS-CSM1-0",2022,0.590362643699483
"CAMS-CSM1-0",2023,0.609559736703931
"CAMS-CSM1-0",2024,0.629400763307786
"CAMS-CSM1-0",2025,0.64986787367188
"CAMS-CSM1-0",2026,0.670941663363235
"CAMS-CSM1-0",2027,0.692601328030156
"CAMS-CSM1-0",2028,0.714824828649711
"CAMS-CSM1-0",2029,0.737589065871999
"CAMS-CSM1-0",2030,0.760870061885878
"CAMS-CSM1-0",2031,0.784643148147409
"CAMS-CSM1-0",2032,0.808883157244411
"CAMS-CSM1-0",2033,0.833564617121176
"CAMS-CSM1-0",2034,0.858661945854998
"CAMS-CSM1-0",2035,0.884149645162938
"CAMS-CSM1-0",2036,0.910002490822612
"CAMS-CSM1-0",2037,0.936195718214488
"CAMS-CSM1-0",2038,0.962705201236194
"CAMS-CSM1-0",2039,0.989507622900067
"CAMS-CSM1-0",2040,1.01658063600389
"CAMS-CSM1-0",2041,1.0439030123605
"CAMS-CSM1-0",2042,1.07145477918372
"CAMS-CSM1-0",2043,1.0992173413546
"CAMS-CSM1-0",2044,1.12717358843298
"CAMS-CSM1-0",2045,1.15530798543138
"CAMS-CSM1-0",2046,1.18360664653275
"CAMS-CSM1-0",2047,1.21205739110541
"CAMS-CSM1-0",2048,1.24064978154942
"CAMS-CSM1-0",2049,1.26937514269319
"CAMS-CSM1-0",2050,1.29822656264933
"CAMS-CSM1-0",2051,1.32719887522839
"CAMS-CSM1-0",2052,1.35628862420048
"CAMS-CSM1-0",2053,1.38549400988192
"CAMS-CSM1-0",2054,1.4148148187084
"CAMS-CSM1-0",2055,1.44425233663339
"CAMS-CSM1-0",2056,1.47380924735981
"CAMS-CSM1-0",2057,1.50348951657273
"CAMS-CSM1-0",2058,1.53329826348889
"CAMS-CSM1-0",2059,1.56324162117354
"CAMS-CSM1-0",2060,1.59332658719597
"CAMS-CSM1-0",2061,1.62356086629953
"CAMS-CSM1-0",2062,1.65395270684989
"CAMS-CSM1-0",2063,1.6845107328958
"CAMS-CSM1-0",2064,1.7152437737279
"CAMS-CSM1-0",2065,1.74616069285454
"CAMS-CSM1-0",2066,1.77727021832627
"CAMS-CSM1-0",2067,1.8085807763359
"CAMS-CSM1-0",2068,1.84010032999518
"CAMS-CSM1-0",2069,1.8718362251455
"CAMS-CSM1-0",2070,1.90379504499786
"CAMS-CSM1-0",2071,1.93598247531723
"CAMS-CSM1-0",2072,1.96840318176977
"CAMS-CSM1-0",2073,2.0010607009396
"CAMS-CSM1-0",2074,2.03395734639516
"CAMS-CSM1-0",2075,2.0670941310462
"CAMS-CSM1-0",2076,2.10047070688246
"CAMS-CSM1-0",2077,2.13408532302525
"CAMS-CSM1-0",2078,2.16793480285696
"CAMS-CSM1-0",2079,2.20201454082023
"CAMS-CSM1-0",2080,2.23631851930387
"CAMS-CSM1-0",2081,2.27083934585524
"CAMS-CSM1-0",2082,2.305568310783
"CAMS-CSM1-0",2083,2.34049546504204
"CAMS-CSM1-0",2084,2.37560971812475
"CAMS-CSM1-0",2085,2.4108989555237
"CAMS-CSM1-0",2086,2.44635017518108
"CAMS-CSM1-0",2087,2.48194964220262
"CAMS-CSM1-0",2088,2.51768306099021
"CAMS-CSM1-0",2089,2.55353576383941
"CAMS-CSM1-0",2090,2.58949291495895
"CAMS-CSM1-0",2091,2.62553972879814
"CAMS-CSM1-0",2092,2.66166170152023
"CAMS-CSM1-0",2093,2.69784485443239
"CAMS-CSM1-0",2094,2.73407598818198
"CAMS-CSM1-0",2095,2.770342946551
"CAMS-CSM1-0",2096,2.8066348887309
"CAMS-CSM1-0",2097,2.84294256903651
"CAMS-CSM1-0",2098,2.87925862312332
"CAMS-CSM1-0",2099,2.91557785990632
"CanESM5-CanOE",1850,0.113245440755315
"CanESM5-CanOE",1851,0.104070788684814
"CanESM5-CanOE",1852,0.0948965934678566
"CanESM5-CanOE",1853,0.0857237381488574
"CanESM5-CanOE",1854,0.0765537064317416
"CanESM5-CanOE",1855,0.067388692305143
"CanESM5-CanOE",1856,0.0582317065832689
"CanESM5-CanOE",1857,0.0490866793706337
"CanESM5-CanOE",1858,0.0399585573045872
"CanESM5-CanOE",1859,0.0308533943143768
"CanESM5-CanOE",1860,0.0217784345551468
"CanESM5-CanOE",1861,0.0127421861321533
"CanESM5-CanOE",1862,0.00375448422073028
"CanESM5-CanOE",1863,-0.00517345778986323
"CanESM5-CanOE",1864,-0.0140290104455735
"CanESM5-CanOE",1865,-0.0227981049053754
"CanESM5-CanOE",1866,-0.0314652252722536
"CanESM5-CanOE",1867,-0.0400134175690234
"CanESM5-CanOE",1868,-0.0484243161938876
"CanESM5-CanOE",1869,-0.0566781885154144
"CanESM5-CanOE",1870,-0.0647539980745873
"CanESM5-CanOE",1871,-0.0726294866552566
"CanESM5-CanOE",1872,-0.0802812752681792
"CanESM5-CanOE",1873,-0.087684983868617
"CanESM5-CanOE",1874,-0.0948153693983085
"CanESM5-CanOE",1875,-0.101646481511537
"CanESM5-CanOE",1876,-0.108151835114888
"CanESM5-CanOE",1877,-0.114304598624814
"CanESM5-CanOE",1878,-0.120077796628807
"CanESM5-CanOE",1879,-0.125444525427419
"CanESM5-CanOE",1880,-0.130378179738717
"CanESM5-CanOE",1881,-0.134852688666565
"CanESM5-CanOE",1882,-0.138842758870915
"CanESM5-CanOE",1883,-0.142324122735617
"CanESM5-CanOE",1884,-0.145273789207311
"CanESM5-CanOE",1885,-0.147670294881636
"CanESM5-CanOE",1886,-0.149493952838937
"CanESM5-CanOE",1887,-0.150727096684893
"CanESM5-CanOE",1888,-0.151354317230491
"CanESM5-CanOE",1889,-0.151362689252576
"CanESM5-CanOE",1890,-0.150741985810898
"CanESM5-CanOE",1891,-0.149484877658737
"CanESM5-CanOE",1892,-0.147587115373667
"CanESM5-CanOE",1893,-0.145047691950724
"CanESM5-CanOE",1894,-0.141868983740652
"CanESM5-CanOE",1895,-0.138056867782365
"CanESM5-CanOE",1896,-0.133620813766111
"CanESM5-CanOE",1897,-0.12857394907392
"CanESM5-CanOE",1898,-0.122933095572198
"CanESM5-CanOE",1899,-0.116718777076558
"CanESM5-CanOE",1900,-0.109955196669189
"CanESM5-CanOE",1901,-0.102670183320481
"CanESM5-CanOE",1902,-0.0948951075480511
"CanESM5-CanOE",1903,-0.0866647661333118
"CanESM5-CanOE",1904,-0.0780172362069105
"CanESM5-CanOE",1905,-0.0689936993055988
"CanESM5-CanOE",1906,-0.0596382362922756
"CanESM5-CanOE",1907,-0.049997594314373
"CanESM5-CanOE",1908,-0.0401209272511724
"CanESM5-CanOE",1909,-0.0300595113647834
"CanESM5-CanOE",1910,-0.0198664381196454
"CanESM5-CanOE",1911,-0.00959628636944468
"CanESM5-CanOE",1912,0.00069522367517058
"CanESM5-CanOE",1913,0.0109515920907693
"CanESM5-CanOE",1914,0.021115913719892
"CanESM5-CanOE",1915,0.0311312625612499
"CanESM5-CanOE",1916,0.0409410830302771
"CanESM5-CanOE",1917,0.0504895849575467
"CanESM5-CanOE",1918,0.0597221391314448
"CanESM5-CanOE",1919,0.0685856701589053
"CanESM5-CanOE",1920,0.0770290434165119
"CanESM5-CanOE",1921,0.0850034428923052
"CanESM5-CanOE",1922,0.092462736777165
"CanESM5-CanOE",1923,0.0993638277525253
"CanESM5-CanOE",1924,0.10566698503789
"CanESM5-CanOE",1925,0.111336155406225
"CanESM5-CanOE",1926,0.116339250545961
"CanESM5-CanOE",1927,0.120648408344013
"CanESM5-CanOE",1928,0.124240225882617
"CanESM5-CanOE",1929,0.127095962182128
"CanESM5-CanOE",1930,0.129201708979436
"CanESM5-CanOE",1931,0.130548528105548
"CanESM5-CanOE",1932,0.131132554312778
"CanESM5-CanOE",1933,0.130955062699655
"CanESM5-CanOE",1934,0.130022500187003
"CanESM5-CanOE",1935,0.128346480808446
"CanESM5-CanOE",1936,0.125943744890772
"CanESM5-CanOE",1937,0.122836082509693
"CanESM5-CanOE",1938,0.119050221913114
"CanESM5-CanOE",1939,0.114617683903033
"CanESM5-CanOE",1940,0.109574603456363
"CanESM5-CanOE",1941,0.103961520141166
"CanESM5-CanOE",1942,0.0978231391460177
"CanESM5-CanOE",1943,0.0912080649830596
"CanESM5-CanOE",1944,0.0841685101486387
"CanESM5-CanOE",1945,0.0767599812262586
"CanESM5-CanOE",1946,0.0690409450936367
"CanESM5-CanOE",1947,0.0610724780470994
"CanESM5-CanOE",1948,0.0529179007814065
"CanESM5-CanOE",1949,0.0446424022596657
"CanESM5-CanOE",1950,0.036312655576368
"CanESM5-CanOE",1951,0.027996428955811
"CanESM5-CanOE",1952,0.0197621950376933
"CanESM5-CanOE",1953,0.0116787415828209
"CanESM5-CanOE",1954,0.00381478668361907
"CanESM5-CanOE",1955,-0.00376139851176701
"CanESM5-CanOE",1956,-0.0109823566560081
"CanESM5-CanOE",1957,-0.0177817978630464
"CanESM5-CanOE",1958,-0.024094937548776
"CanESM5-CanOE",1959,-0.0298588160043292
"CanESM5-CanOE",1960,-0.03501259745079
"CanESM5-CanOE",1961,-0.0394978465394472
"CanESM5-CanOE",1962,-0.0432587804931131
"CanESM5-CanOE",1963,-0.046242495329546
"CanESM5-CanOE",1964,-0.0483991648645499
"CanESM5-CanOE",1965,-0.0496822114579592
"CanESM5-CanOE",1966,-0.0500484477370503
"CanESM5-CanOE",1967,-0.0494581888066718
"CanESM5-CanOE",1968,-0.0478753347306528
"CanESM5-CanOE",1969,-0.0452674233422034
"CanESM5-CanOE",1970,-0.0416056537092071
"CanESM5-CanOE",1971,-0.036864880841232
"CanESM5-CanOE",1972,-0.0310235824761064
"CanESM5-CanOE",1973,-0.0240637990224128
"CanESM5-CanOE",1974,-0.0159710479588855
"CanESM5-CanOE",1975,-0.00673421419912195
"CanESM5-CanOE",1976,0.00365458188012948
"CanESM5-CanOE",1977,0.0152001368794859
"CanESM5-CanOE",1978,0.0279043352702667
"CanESM5-CanOE",1979,0.0417663365988728
"CanESM5-CanOE",1980,0.0567827767580847
"CanESM5-CanOE",1981,0.0729479810028192
"CanESM5-CanOE",1982,0.0902541863340037
"CanESM5-CanOE",1983,0.108691770844985
"CanESM5-CanOE",1984,0.128249487620129
"CanESM5-CanOE",1985,0.148914700794617
"CanESM5-CanOE",1986,0.170673621427372
"CanESM5-CanOE",1987,0.193511540904551
"CanESM5-CanOE",1988,0.21741305967823
"CanESM5-CanOE",1989,0.242362309252366
"CanESM5-CanOE",1990,0.268343165454407
"CanESM5-CanOE",1991,0.295339451174326
"CanESM5-CanOE",1992,0.323335126911877
"CanESM5-CanOE",1993,0.352314467644896
"CanESM5-CanOE",1994,0.382262224715259
"CanESM5-CanOE",1995,0.413163771621834
"CanESM5-CanOE",1996,0.445005232809787
"CanESM5-CanOE",1997,0.477773594749819
"CanESM5-CanOE",1998,0.511456798808572
"CanESM5-CanOE",1999,0.546043815618149
"CanESM5-CanOE",2000,0.581524700858543
"CanESM5-CanOE",2001,0.61789063256768
